arxiv_id,start_time,end_time,duration_sec,size_before_mb,size_after_mb,output_size_mb,max_ram_mb,avg_ram_mb,status
2412.19127,2025-11-14T17:42:45.607166,2025-11-14T17:42:57.703204,12.096,46.087,0.149,0.149,204.668,204.668,success
2412.19129,2025-11-14T17:42:53.161663,2025-11-14T17:43:01.618105,8.456,9.35,0.114,0.114,204.668,204.668,success
2412.19130,2025-11-14T17:42:54.678824,2025-11-14T17:43:02.193849,7.515,5.182,0.09,0.09,204.668,204.668,success
2412.19132,2025-11-14T17:42:56.811482,2025-11-14T17:43:06.408300,9.597,4.704,0.053,0.053,204.668,204.668,success
2412.19131,2025-11-14T17:42:54.696752,2025-11-14T17:43:06.714736,12.018,2.087,0.063,0.063,204.668,204.668,success
2412.19133,2025-11-14T17:42:57.716809,2025-11-14T17:43:07.970871,10.254,0.0,0.0,0.0,204.672,204.668,no_tex
2412.19134,2025-11-14T17:43:01.625492,2025-11-14T17:43:10.805727,9.18,2.089,0.05,0.05,204.672,204.669,success
2412.19135,2025-11-14T17:43:02.198799,2025-11-14T17:43:14.707944,12.509,1.233,0.15,0.15,204.672,204.67,success
2412.19136,2025-11-14T17:43:06.418019,2025-11-14T17:43:16.218949,9.801,0.0,0.0,0.0,204.672,204.671,no_tex
2412.19138,2025-11-14T17:43:08.021457,2025-11-14T17:43:17.163531,9.142,0.935,0.154,0.154,204.672,204.672,success
2412.19139,2025-11-14T17:43:10.810861,2025-11-14T17:43:22.358675,11.548,0.866,0.152,0.152,204.68,204.674,success
2412.19140,2025-11-14T17:43:14.715046,2025-11-14T17:43:23.551385,8.836,4.173,0.134,0.134,204.68,204.675,success
2412.19137,2025-11-14T17:43:06.725114,2025-11-14T17:43:24.156257,17.431,0.941,0.268,0.268,204.68,204.674,success
2412.19142,2025-11-14T17:43:17.170245,2025-11-14T17:43:27.118475,9.948,3.658,0.098,0.098,204.68,204.678,success
2412.19141,2025-11-14T17:43:16.226021,2025-11-14T17:43:28.891077,12.665,11.12,0.097,0.097,204.68,204.677,success
2412.19143,2025-11-14T17:43:22.365539,2025-11-14T17:43:34.211077,11.846,2.558,0.154,0.154,204.68,204.68,success
2412.19144,2025-11-14T17:43:23.559127,2025-11-14T17:43:35.114780,11.556,0.188,0.171,0.171,204.68,204.68,success
2412.19145,2025-11-14T17:43:24.161413,2025-11-14T17:43:35.817914,11.657,0.0,0.0,0.0,204.68,204.68,no_tex
2412.19146,2025-11-14T17:43:27.132396,2025-11-14T17:43:37.688891,10.556,2.954,0.114,0.114,204.68,204.68,success
2412.19147,2025-11-14T17:43:28.897588,2025-11-14T17:43:38.727503,9.83,1.451,0.061,0.061,204.68,204.68,success
2412.19148,2025-11-14T17:43:34.218281,2025-11-14T17:43:44.194614,9.976,0.0,0.0,0.0,204.68,204.68,no_tex
2412.19151,2025-11-14T17:43:37.699611,2025-11-14T17:43:47.156153,9.457,0.52,0.074,0.074,204.828,204.688,success
2412.19150,2025-11-14T17:43:35.825786,2025-11-14T17:43:47.908893,12.083,14.839,0.244,0.244,204.832,204.695,success
2412.19152,2025-11-14T17:43:38.752834,2025-11-14T17:43:49.229028,10.476,5.218,0.112,0.112,204.84,204.716,success
2412.19149,2025-11-14T17:43:35.123278,2025-11-14T17:43:49.947259,14.824,37.222,0.171,0.171,205.016,204.721,success
2412.19155,2025-11-14T17:43:47.915345,2025-11-14T17:43:56.437480,8.522,3.566,0.116,0.116,205.016,204.989,success
2412.19156,2025-11-14T17:43:49.240506,2025-11-14T17:43:56.682095,7.442,0.0,0.0,0.0,205.016,205.015,no_tex
2412.19154,2025-11-14T17:43:47.162375,2025-11-14T17:43:57.288778,10.126,21.291,0.12,0.12,205.016,204.98,success
2412.19157,2025-11-14T17:43:49.953210,2025-11-14T17:43:59.692581,9.739,2.185,0.273,0.273,205.02,205.016,success
2412.19153,2025-11-14T17:43:44.201235,2025-11-14T17:44:03.004690,18.803,7.697,0.836,0.836,205.02,204.948,success
2412.19159,2025-11-14T17:43:56.688874,2025-11-14T17:44:07.021238,10.332,5.874,0.043,0.043,205.02,205.019,success
2412.19158,2025-11-14T17:43:56.444746,2025-11-14T17:44:08.509447,12.065,4.672,0.101,0.101,205.02,205.019,success
2412.19161,2025-11-14T17:43:59.699492,2025-11-14T17:44:09.628873,9.929,5.346,2.046,2.046,205.02,205.019,success
2412.19160,2025-11-14T17:43:57.295918,2025-11-14T17:44:12.540160,15.244,8.037,2.291,2.291,205.027,205.02,success
2412.19162,2025-11-14T17:44:03.011547,2025-11-14T17:44:14.057830,11.046,21.243,0.076,0.076,205.031,205.022,success
2412.19163,2025-11-14T17:44:07.036511,2025-11-14T17:44:17.816117,10.78,2.151,0.292,0.292,205.043,205.027,success
2412.19166,2025-11-14T17:44:12.548162,2025-11-14T17:44:20.785152,8.237,1.548,0.139,0.139,205.043,205.037,success
2412.19167,2025-11-14T17:44:14.064145,2025-11-14T17:44:21.687988,7.624,1.023,0.082,0.082,205.043,205.039,success
2412.19164,2025-11-14T17:44:08.515058,2025-11-14T17:44:23.391328,14.876,10.438,0.084,0.084,205.043,205.034,success
2412.19165,2025-11-14T17:44:09.635520,2025-11-14T17:44:26.730550,17.095,56.497,0.236,0.236,205.047,205.037,success
2412.19168,2025-11-14T17:44:17.823328,2025-11-14T17:44:26.761423,8.938,0.985,0.385,0.385,205.047,205.044,success
2412.19169,2025-11-14T17:44:20.799839,2025-11-14T17:44:27.830373,7.031,1.308,0.068,0.068,205.047,205.044,success
2412.19170,2025-11-14T17:44:21.698925,2025-11-14T17:44:28.131157,6.432,0.469,0.087,0.087,205.047,205.043,success
2412.19172,2025-11-14T17:44:30.140808,2025-11-14T17:44:38.653036,8.512,2.361,0.096,0.096,205.066,205.054,success
2412.19175,2025-11-14T17:44:30.143215,2025-11-14T17:44:39.957556,9.814,0.274,0.088,0.088,205.066,205.057,success
2412.19173,2025-11-14T17:44:30.141092,2025-11-14T17:44:41.455122,11.314,1.093,0.092,0.092,205.066,205.057,success
2412.19174,2025-11-14T17:44:30.141809,2025-11-14T17:44:41.862237,11.72,0.317,0.13,0.13,205.066,205.058,success
2412.19171,2025-11-14T17:44:30.139617,2025-11-14T17:44:46.378624,16.239,17.47,0.351,0.351,205.066,205.06,success
2412.19176,2025-11-14T17:44:38.662123,2025-11-14T17:44:50.289810,11.628,5.367,0.195,0.195,205.066,205.066,success
2412.19177,2025-11-14T17:44:39.964703,2025-11-14T17:44:54.026472,14.062,1.466,0.046,0.046,205.074,205.068,success
2412.19180,2025-11-14T17:44:46.387614,2025-11-14T17:44:55.442177,9.055,0.116,0.103,0.103,205.074,205.07,success
2412.19181,2025-11-14T17:44:50.325109,2025-11-14T17:44:57.353503,7.028,5.196,0.088,0.088,205.074,205.073,success
2412.19179,2025-11-14T17:44:41.869134,2025-11-14T17:44:57.552036,15.683,18.489,0.248,0.248,205.074,205.07,success
2412.19178,2025-11-14T17:44:41.462903,2025-11-14T17:45:01.343787,19.881,70.97,0.431,0.431,205.074,205.07,success
2412.19182,2025-11-14T17:44:54.036681,2025-11-14T17:45:02.379308,8.343,0.032,0.029,0.029,205.074,205.074,success
2412.19184,2025-11-14T17:44:57.361692,2025-11-14T17:45:05.793369,8.432,4.469,0.045,0.045,205.082,205.077,success
2412.19185,2025-11-14T17:44:57.557629,2025-11-14T17:45:05.895643,8.338,0.251,0.181,0.181,205.082,205.077,success
2412.19183,2025-11-14T17:44:55.449428,2025-11-14T17:45:09.938438,14.489,7.02,0.687,0.687,205.082,205.078,success
2412.19186,2025-11-14T17:45:01.350771,2025-11-14T17:45:11.383182,10.032,0.058,0.058,0.058,205.082,205.081,success
2412.19187,2025-11-14T17:45:02.385046,2025-11-14T17:45:14.480758,12.096,0.305,0.215,0.215,205.082,205.082,success
2412.19188,2025-11-14T17:45:05.800081,2025-11-14T17:45:15.376132,9.576,0.087,0.078,0.078,205.082,205.082,success
2412.19189,2025-11-14T17:45:05.903102,2025-11-14T17:45:20.289264,14.386,19.516,0.148,0.148,205.082,205.082,success
2412.19190,2025-11-14T17:45:09.946124,2025-11-14T17:45:20.299721,10.354,0.0,0.0,0.0,205.082,205.082,no_tex
2412.19192,2025-11-14T17:45:14.487848,2025-11-14T17:45:23.664644,9.177,0.508,0.155,0.155,205.082,205.082,success
2412.19193,2025-11-14T17:45:15.382443,2025-11-14T17:45:23.925505,8.543,0.373,0.04,0.04,205.082,205.082,success
2412.19191,2025-11-14T17:45:11.390231,2025-11-14T17:45:25.473670,14.083,18.98,0.273,0.273,205.082,205.082,success
2412.19194,2025-11-14T17:45:20.296674,2025-11-14T17:45:29.601882,9.305,0.776,0.282,0.282,205.086,205.083,success
2412.19195,2025-11-14T17:45:20.333167,2025-11-14T17:45:32.431532,12.098,0.858,0.174,0.174,205.086,205.083,success
2412.19196,2025-11-14T17:45:23.672154,2025-11-14T17:45:35.444443,11.772,1.059,0.164,0.164,205.086,205.084,success
2412.19197,2025-11-14T17:45:23.933356,2025-11-14T17:45:35.946747,12.013,0.72,0.654,0.654,205.086,205.085,success
2412.19200,2025-11-14T17:45:32.437634,2025-11-14T17:45:41.571969,9.134,2.385,0.053,0.053,205.086,205.086,success
2412.19198,2025-11-14T17:45:25.483169,2025-11-14T17:45:42.278683,16.796,16.758,0.293,0.293,205.09,205.085,success
2412.19199,2025-11-14T17:45:29.613055,2025-11-14T17:45:43.081137,13.468,0.0,0.0,0.0,205.09,205.086,no_tex
2412.19201,2025-11-14T17:45:35.450285,2025-11-14T17:45:43.986038,8.536,0.384,0.041,0.041,205.09,205.087,success
2412.19202,2025-11-14T17:45:35.953540,2025-11-14T17:45:44.387665,8.434,0.048,0.048,0.048,205.09,205.087,success
2412.19203,2025-11-14T17:45:41.577642,2025-11-14T17:45:51.011136,9.433,1.903,0.087,0.087,205.09,205.09,success
2412.19204,2025-11-14T17:45:42.284038,2025-11-14T17:45:52.517278,10.233,1.054,0.077,0.077,205.09,205.09,success
2412.19205,2025-11-14T17:45:43.093525,2025-11-14T17:45:52.926233,9.833,0.86,0.055,0.055,205.09,205.09,success
2412.19206,2025-11-14T17:45:44.042806,2025-11-14T17:45:54.096100,10.053,0.67,0.096,0.096,205.09,205.09,success
2412.19207,2025-11-14T17:45:44.393784,2025-11-14T17:45:54.641691,10.248,2.734,0.085,0.085,205.094,205.09,success
2412.19208,2025-11-14T17:45:51.018969,2025-11-14T17:46:01.095191,10.076,2.131,0.041,0.041,205.098,205.095,success
2412.19209,2025-11-14T17:45:52.523614,2025-11-14T17:46:02.400540,9.877,0.0,0.0,0.0,205.098,205.096,no_tex
2412.19210,2025-11-14T17:45:52.954717,2025-11-14T17:46:02.903004,9.948,0.247,0.16,0.16,205.098,205.096,success
2412.19211,2025-11-14T17:45:54.103287,2025-11-14T17:46:04.061230,9.958,1.738,0.132,0.132,205.098,205.097,success
2412.19212,2025-11-14T17:45:54.649203,2025-11-14T17:46:07.211949,12.563,25.582,0.131,0.131,205.121,205.098,success
2412.19214,2025-11-14T17:46:02.408091,2025-11-14T17:46:11.411051,9.003,0.035,0.035,0.035,205.18,205.121,success
2412.19215,2025-11-14T17:46:02.909300,2025-11-14T17:46:12.818518,9.909,3.862,0.109,0.109,205.18,205.131,success
2412.19213,2025-11-14T17:46:01.102565,2025-11-14T17:46:12.917838,11.815,0.094,0.054,0.054,205.18,205.126,success
2412.19216,2025-11-14T17:46:04.067796,2025-11-14T17:46:16.053058,11.985,3.917,0.233,0.233,205.18,205.148,success
2412.19219,2025-11-14T17:46:12.830105,2025-11-14T17:46:21.978826,9.149,0.254,0.135,0.135,205.18,205.178,success
2412.19218,2025-11-14T17:46:11.416850,2025-11-14T17:46:22.382434,10.966,19.524,0.017,0.017,205.18,205.178,success
2412.19220,2025-11-14T17:46:12.924353,2025-11-14T17:46:22.482482,9.558,0.912,0.245,0.245,205.18,205.178,success
2412.19217,2025-11-14T17:46:07.222360,2025-11-14T17:46:25.395879,18.174,61.385,0.631,0.631,205.18,205.17,success
2412.19222,2025-11-14T17:46:27.406720,2025-11-14T17:46:35.758287,8.352,1.679,0.032,0.032,205.188,205.18,success
2412.19223,2025-11-14T17:46:27.406995,2025-11-14T17:46:37.161337,9.754,0.078,0.078,0.078,205.195,205.181,success
2412.19221,2025-11-14T17:46:27.405659,2025-11-14T17:46:38.670135,11.264,13.624,0.216,0.216,205.195,205.183,success
2412.19225,2025-11-14T17:46:27.408180,2025-11-14T17:46:39.780025,12.372,4.914,0.188,0.188,205.195,205.184,success
2412.19224,2025-11-14T17:46:27.407649,2025-11-14T17:46:40.581364,13.174,0.033,0.033,0.033,205.195,205.185,success
2412.19226,2025-11-14T17:46:35.764515,2025-11-14T17:46:45.612294,9.848,2.499,0.092,0.092,205.195,205.195,success
2412.19227,2025-11-14T17:46:37.167202,2025-11-14T17:46:46.918879,9.752,0.0,0.0,0.0,205.203,205.196,no_tex
2412.19229,2025-11-14T17:46:39.790161,2025-11-14T17:46:51.842604,12.052,2.03,0.186,0.186,205.203,205.199,success
2412.19230,2025-11-14T17:46:40.588562,2025-11-14T17:46:52.243631,11.655,0.426,0.229,0.229,205.203,205.199,success
2412.19228,2025-11-14T17:46:38.675284,2025-11-14T17:46:54.994523,16.319,45.768,0.115,0.115,205.203,205.2,success
2412.19231,2025-11-14T17:46:45.620069,2025-11-14T17:46:55.151236,9.531,0.0,0.0,0.0,205.203,205.203,no_tex
2412.19232,2025-11-14T17:46:46.927107,2025-11-14T17:46:55.754651,8.828,0.403,0.104,0.104,205.203,205.203,success
2412.19233,2025-11-14T17:46:51.852713,2025-11-14T17:47:01.198740,9.346,0.908,0.037,0.037,205.32,205.233,success
2412.19234,2025-11-14T17:46:52.251194,2025-11-14T17:47:02.101494,9.85,1.686,0.05,0.05,205.32,205.242,success
2412.19235,2025-11-14T17:46:55.000876,2025-11-14T17:47:06.434781,11.434,15.615,0.268,0.268,205.402,205.301,success
2412.19236,2025-11-14T17:46:55.159050,2025-11-14T17:47:07.340051,12.181,1.309,0.564,0.564,205.402,205.31,success
2412.19239,2025-11-14T17:47:02.108088,2025-11-14T17:47:10.654751,8.547,0.0,0.0,0.0,205.402,205.388,no_tex
2412.19241,2025-11-14T17:47:07.355207,2025-11-14T17:47:14.697117,7.342,0.073,0.042,0.042,205.406,205.404,success
2412.19238,2025-11-14T17:47:01.205548,2025-11-14T17:47:14.877036,13.671,17.085,0.208,0.208,205.406,205.389,success
2412.19237,2025-11-14T17:46:55.762035,2025-11-14T17:47:16.076118,20.314,66.998,0.273,0.273,205.406,205.354,success
2412.19242,2025-11-14T17:47:10.666095,2025-11-14T17:47:16.995008,6.329,3.276,0.114,0.114,205.406,205.406,success
2412.19243,2025-11-14T17:47:14.707148,2025-11-14T17:47:21.560718,6.854,3.657,0.07,0.07,205.406,205.406,success
2412.19245,2025-11-14T17:47:16.084333,2025-11-14T17:47:23.918687,7.834,0.0,0.0,0.0,205.406,205.406,no_tex
2412.19244,2025-11-14T17:47:14.886487,2025-11-14T17:47:24.127916,9.241,0.187,0.187,0.187,205.406,205.406,success
2412.19240,2025-11-14T17:47:06.441587,2025-11-14T17:47:27.226859,20.785,0.753,0.284,0.284,205.422,205.406,success
2412.19246,2025-11-14T17:47:17.003128,2025-11-14T17:47:27.650440,10.647,0.109,0.109,0.109,205.422,205.408,success
2412.19247,2025-11-14T17:47:21.568829,2025-11-14T17:47:30.743516,9.175,0.0,0.0,0.0,205.422,205.414,no_tex
2412.19248,2025-11-14T17:47:23.925277,2025-11-14T17:47:33.653652,9.728,0.212,0.03,0.03,205.422,205.418,success
2412.19249,2025-11-14T17:47:24.135027,2025-11-14T17:47:34.169544,10.035,0.047,0.047,0.047,205.422,205.419,success
2412.19251,2025-11-14T17:47:27.656631,2025-11-14T17:47:38.100450,10.444,4.791,0.094,0.094,205.43,205.422,success
2412.19252,2025-11-14T17:47:30.750271,2025-11-14T17:47:40.381337,9.631,0.996,0.256,0.256,205.43,205.424,success
2412.19250,2025-11-14T17:47:27.233454,2025-11-14T17:47:42.999426,15.766,22.606,0.313,0.313,205.793,205.456,success
2412.19253,2025-11-14T17:47:33.676815,2025-11-14T17:47:43.738019,10.061,0.279,0.163,0.163,205.793,205.506,success
2412.19254,2025-11-14T17:47:34.176069,2025-11-14T17:47:44.239320,10.063,0.508,0.082,0.082,205.793,205.524,success
2412.19256,2025-11-14T17:47:40.388288,2025-11-14T17:47:49.719870,9.332,0.02,0.02,0.02,206.305,205.922,success
2412.19258,2025-11-14T17:47:43.744716,2025-11-14T17:47:53.256085,9.511,0.112,0.107,0.107,206.316,206.157,success
2412.19255,2025-11-14T17:47:38.108144,2025-11-14T17:47:54.124813,16.017,84.287,83.526,83.526,206.316,205.958,success
2412.19259,2025-11-14T17:47:44.246134,2025-11-14T17:47:54.157755,9.912,0.462,0.059,0.059,206.316,206.19,success
2412.19257,2025-11-14T17:47:43.012958,2025-11-14T17:48:00.582028,17.569,31.933,0.425,0.425,206.754,206.224,success
2412.19260,2025-11-14T17:47:49.727787,2025-11-14T17:48:00.683385,10.956,2.197,0.159,0.159,206.754,206.342,success
2412.19262,2025-11-14T17:47:54.135386,2025-11-14T17:48:03.574581,9.439,3.034,0.04,0.04,206.758,206.484,success
2412.19263,2025-11-14T17:47:54.163804,2025-11-14T17:48:04.100070,9.936,0.0,0.0,0.0,206.758,206.498,no_tex
2412.19261,2025-11-14T17:47:53.278823,2025-11-14T17:48:04.331911,11.053,5.517,0.357,0.357,206.758,206.488,success
2412.19264,2025-11-14T17:48:00.629254,2025-11-14T17:48:09.773392,9.144,0.189,0.147,0.147,206.758,206.757,success
2412.19265,2025-11-14T17:48:00.690151,2025-11-14T17:48:10.749357,10.059,1.711,0.043,0.043,206.758,206.757,success
2412.19268,2025-11-14T17:48:04.338378,2025-11-14T17:48:15.479133,11.141,11.102,0.166,0.166,206.766,206.759,success
2412.19266,2025-11-14T17:48:03.581603,2025-11-14T17:48:15.482514,11.901,4.733,0.064,0.064,206.766,206.759,success
2412.19267,2025-11-14T17:48:04.108842,2025-11-14T17:48:17.791957,13.683,0.0,0.0,0.0,206.766,206.759,no_tex
2412.19269,2025-11-14T17:48:09.780118,2025-11-14T17:48:18.825185,9.045,1.527,0.117,0.117,206.766,206.76,success
2412.19270,2025-11-14T17:48:10.760047,2025-11-14T17:48:22.410083,11.65,2.051,0.112,0.112,206.766,206.759,success
2412.19271,2025-11-14T17:48:24.419262,2025-11-14T17:48:32.159724,7.74,0.056,0.056,0.056,206.793,206.773,success
2412.19273,2025-11-14T17:48:24.420573,2025-11-14T17:48:33.164914,8.744,0.0,0.0,0.0,206.797,206.776,no_tex
2412.19272,2025-11-14T17:48:24.420100,2025-11-14T17:48:33.264364,8.844,3.031,0.168,0.168,206.797,206.777,success
2412.19274,2025-11-14T17:48:24.421277,2025-11-14T17:48:33.966903,9.546,0.0,0.0,0.0,206.797,206.778,no_tex
2412.19275,2025-11-14T17:48:24.422737,2025-11-14T17:48:34.575229,10.152,1.793,0.317,0.317,206.801,206.779,success
2412.19276,2025-11-14T17:48:32.167864,2025-11-14T17:48:41.644614,9.477,0.042,0.042,0.042,207.227,207.086,success
2412.19277,2025-11-14T17:48:33.176664,2025-11-14T17:48:42.662124,9.485,0.104,0.099,0.099,207.227,207.136,success
2412.19278,2025-11-14T17:48:33.270271,2025-11-14T17:48:45.754955,12.485,1.587,0.162,0.162,207.227,207.159,success
2412.19280,2025-11-14T17:48:34.607285,2025-11-14T17:48:47.061329,12.454,4.109,0.387,0.387,207.227,207.207,success
2412.19279,2025-11-14T17:48:33.976778,2025-11-14T17:48:48.566052,14.589,27.21,0.462,0.462,207.227,207.191,success
2412.19281,2025-11-14T17:48:41.650448,2025-11-14T17:48:54.005048,12.355,0.634,0.579,0.579,207.23,207.228,success
2412.19283,2025-11-14T17:48:45.760863,2025-11-14T17:48:55.007633,9.247,3.861,0.082,0.082,207.234,207.228,success
2412.19285,2025-11-14T17:48:48.572817,2025-11-14T17:48:57.942841,9.37,1.041,0.078,0.078,207.234,207.231,success
2412.19284,2025-11-14T17:48:47.068686,2025-11-14T17:48:57.962140,10.893,32.135,0.893,0.893,207.234,207.23,success
2412.19282,2025-11-14T17:48:42.667310,2025-11-14T17:48:58.660490,15.993,26.672,0.17,0.17,207.234,207.229,success
2412.19286,2025-11-14T17:48:54.015594,2025-11-14T17:49:02.854133,8.839,2.333,0.098,0.098,207.234,207.234,success
2412.19287,2025-11-14T17:48:55.012817,2025-11-14T17:49:03.160240,8.147,0.042,0.042,0.042,207.234,207.234,success
2412.19288,2025-11-14T17:48:57.968265,2025-11-14T17:49:06.725352,8.757,0.181,0.181,0.181,207.234,207.234,success
2412.19290,2025-11-14T17:48:58.666880,2025-11-14T17:49:08.723859,10.057,0.13,0.13,0.13,207.238,207.234,success
2412.19289,2025-11-14T17:48:57.992467,2025-11-14T17:49:12.256220,14.264,4.074,0.309,0.309,207.238,207.235,success
2412.19291,2025-11-14T17:49:02.860593,2025-11-14T17:49:15.194445,12.334,0.799,0.074,0.074,207.238,207.237,success
2412.19292,2025-11-14T17:49:03.167674,2025-11-14T17:49:15.829464,12.662,1.649,0.205,0.205,207.238,207.237,success
2412.19293,2025-11-14T17:49:06.732177,2025-11-14T17:49:18.477080,11.745,12.693,0.111,0.111,207.238,207.238,success
2412.19294,2025-11-14T17:49:08.730003,2025-11-14T17:49:20.981023,12.251,42.838,0.134,0.134,207.238,207.238,success
2412.19296,2025-11-14T17:49:15.201217,2025-11-14T17:49:24.249439,9.048,0.657,0.279,0.279,207.246,207.241,success
2412.19295,2025-11-14T17:49:12.262226,2025-11-14T17:49:26.224957,13.963,0.639,0.62,0.62,207.246,207.241,success
2412.19298,2025-11-14T17:49:18.483052,2025-11-14T17:49:27.694870,9.212,0.0,0.0,0.0,207.508,207.273,no_tex
2412.19299,2025-11-14T17:49:20.988135,2025-11-14T17:49:29.908155,8.92,1.082,0.934,0.934,207.508,207.341,success
2412.19297,2025-11-14T17:49:15.835784,2025-11-14T17:49:31.031145,15.195,38.076,0.352,0.352,207.508,207.318,success
2412.19301,2025-11-14T17:49:26.231504,2025-11-14T17:49:35.250608,9.019,0.0,0.0,0.0,207.508,207.499,no_tex
2412.19300,2025-11-14T17:49:24.255826,2025-11-14T17:49:36.276798,12.021,2.036,0.822,0.822,207.508,207.457,success
2412.19303,2025-11-14T17:49:29.914578,2025-11-14T17:49:41.333212,11.419,15.326,0.137,0.137,207.52,207.511,success
2412.19304,2025-11-14T17:49:31.037267,2025-11-14T17:49:41.498083,10.461,0.409,0.071,0.071,207.523,207.511,success
2412.19302,2025-11-14T17:49:27.705407,2025-11-14T17:49:42.902061,15.197,11.29,0.379,0.379,207.523,207.511,success
2412.19305,2025-11-14T17:49:35.257077,2025-11-14T17:49:44.253639,8.997,0.259,0.051,0.051,207.523,207.516,success
2412.19306,2025-11-14T17:49:36.283174,2025-11-14T17:49:48.145522,11.862,0.0,0.0,0.0,207.527,207.52,no_tex
2412.19308,2025-11-14T17:49:41.504349,2025-11-14T17:49:50.792406,9.288,1.39,0.091,0.091,207.527,207.525,success
2412.19310,2025-11-14T17:49:44.260692,2025-11-14T17:49:53.186659,8.926,0.27,0.057,0.057,207.527,207.526,success
2412.19309,2025-11-14T17:49:42.909045,2025-11-14T17:49:53.933862,11.025,5.962,0.62,0.62,207.527,207.526,success
2412.19311,2025-11-14T17:49:48.151323,2025-11-14T17:49:58.193903,10.043,9.309,0.112,0.112,207.527,207.527,success
2412.19307,2025-11-14T17:49:41.359714,2025-11-14T17:49:59.699149,18.339,0.462,0.462,0.462,207.527,207.526,success
2412.19312,2025-11-14T17:49:50.796820,2025-11-14T17:50:01.959403,11.163,5.659,0.154,0.154,207.539,207.529,success
2412.19313,2025-11-14T17:49:53.192409,2025-11-14T17:50:05.370052,12.178,0.525,0.144,0.144,207.566,207.535,success
2412.19314,2025-11-14T17:49:53.939754,2025-11-14T17:50:07.099958,13.16,31.258,0.211,0.211,207.566,207.54,success
2412.19315,2025-11-14T17:49:58.200646,2025-11-14T17:50:07.767851,9.567,0.491,0.025,0.025,207.566,207.547,success
2412.19317,2025-11-14T17:50:01.968123,2025-11-14T17:50:10.302204,8.334,1.882,0.076,0.076,207.566,207.56,success
2412.19318,2025-11-14T17:50:05.377342,2025-11-14T17:50:13.013334,7.636,2.829,0.12,0.12,207.57,207.565,success
2412.19316,2025-11-14T17:49:59.706277,2025-11-14T17:50:13.690190,13.984,0.064,0.064,0.064,207.57,207.557,success
2412.19320,2025-11-14T17:50:07.773585,2025-11-14T17:50:15.002620,7.229,2.38,0.023,0.023,207.57,207.565,success
2412.19319,2025-11-14T17:50:07.113897,2025-11-14T17:50:15.162658,8.049,0.218,0.215,0.215,207.57,207.565,success
2412.19321,2025-11-14T17:50:17.173800,2025-11-14T17:50:25.009252,7.835,0.233,0.098,0.098,207.574,207.566,success
2412.19323,2025-11-14T17:50:17.175141,2025-11-14T17:50:26.014333,8.839,1.492,0.059,0.059,207.574,207.568,success
2412.19325,2025-11-14T17:50:17.176937,2025-11-14T17:50:27.721091,10.544,8.537,0.099,0.099,207.574,207.569,success
2412.19322,2025-11-14T17:50:17.174416,2025-11-14T17:50:30.636046,13.462,5.669,0.541,0.541,207.574,207.57,success
2412.19324,2025-11-14T17:50:17.176132,2025-11-14T17:50:33.940076,16.764,3.12,0.211,0.211,207.574,207.571,success
2412.19327,2025-11-14T17:50:26.022514,2025-11-14T17:50:36.090317,10.068,0.825,0.064,0.064,207.574,207.574,success
2412.19326,2025-11-14T17:50:25.015569,2025-11-14T17:50:39.465072,14.45,12.925,0.351,0.351,207.578,207.575,success
2412.19329,2025-11-14T17:50:30.644487,2025-11-14T17:50:39.604877,8.96,1.518,0.158,0.158,207.578,207.575,success
2412.19328,2025-11-14T17:50:27.728097,2025-11-14T17:50:40.524232,12.796,12.709,0.249,0.249,207.578,207.575,success
2412.19332,2025-11-14T17:50:39.471861,2025-11-14T17:50:47.500167,8.028,0.162,0.074,0.074,207.594,207.59,success
2412.19334,2025-11-14T17:50:40.531528,2025-11-14T17:50:48.388842,7.857,0.04,0.03,0.03,207.594,207.592,success
2412.19331,2025-11-14T17:50:36.101002,2025-11-14T17:50:52.302366,16.201,25.214,0.246,0.246,207.598,207.588,success
2412.19335,2025-11-14T17:50:47.514153,2025-11-14T17:50:52.941201,5.427,0.262,0.262,0.262,207.598,207.595,success
2412.19336,2025-11-14T17:50:48.397008,2025-11-14T17:50:54.434671,6.038,0.555,0.101,0.101,207.598,207.595,success
2412.19333,2025-11-14T17:50:39.624688,2025-11-14T17:50:56.900400,17.276,51.001,0.251,0.251,207.703,207.594,success
2412.19330,2025-11-14T17:50:33.964673,2025-11-14T17:50:58.709615,24.745,87.909,6.8,6.8,207.703,207.598,success
2412.19337,2025-11-14T17:50:52.310423,2025-11-14T17:50:59.940406,7.63,3.686,0.1,0.1,207.703,207.641,success
2412.19338,2025-11-14T17:50:52.947678,2025-11-14T17:51:00.403535,7.456,0.099,0.099,0.099,207.703,207.649,success
2412.19339,2025-11-14T17:50:54.440943,2025-11-14T17:51:01.902503,7.462,0.085,0.085,0.085,207.703,207.67,success
2412.19340,2025-11-14T17:50:56.913951,2025-11-14T17:51:06.822545,9.909,0.0,0.0,0.0,207.707,207.704,no_tex
2412.19341,2025-11-14T17:50:58.715909,2025-11-14T17:51:08.431698,9.716,0.267,0.258,0.258,207.707,207.705,success
2412.19343,2025-11-14T17:51:00.408551,2025-11-14T17:51:10.740252,10.332,1.573,0.042,0.042,207.707,207.705,success
2412.19342,2025-11-14T17:50:59.947145,2025-11-14T17:51:12.446955,12.5,0.325,0.163,0.163,207.707,207.706,success
